id,school,color,alternate_color,alternate_names,abbreviation,conference,division,logos,location_id,location_city,location_state,location_zip,location_country,location_latitude,location_longitude,stadium_capacity,location_elevation,location_timezone,grass,dome
1000293,King,#null,#null,,,,,,,,,,,,,,,,,
1000328,Kingfisher,#null,#null,,,,,,,,,,,,,,,,,
1000743,King George,#null,#null,,,,,,,,,,,,,,,,,
1000772,Kirtland Field,#null,#null,,,,,,,,,,,,,,,,,
1000553,Kiski Preparatory,#null,#null,,,,,,,,,,,,,,,,,
255,Knox College,#null,#null,"Knox,KNO,Knox",KNO,Midwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/255.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/255.png",5908.0,Galesburg,IL,61401,US,40.9475652,-90.3712169,6000.0,,,,False
1000911,Knoxville,#null,#null,KNOX,KNOX,,,,,,,,,,,,,,,
1000848,Lackland Field,#null,#null,,,,,,,,,,,,,,,,,
1000224,Lake Forest Academy,#null,#null,,,,,,,,,,,,,,,,,
1000226,Lake Forest Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000778,Lakehurst NAS,#null,#null,,,,,,,,,,,,,,,,,
6353,Lakeland,#null,#null,"LAKEL,Lakeland",LAKEL,NACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/6353.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6353.png",5918.0,Plymouth,WI,53073,US,43.7486054,-87.977038,1000.0,,,,False
1000120,Lake View High,#null,#null,,,,,,,,,,,,,,,,,
1000202,Lancaster Crescents,#null,#null,,,,,,,,,,,,,,,,,
2323,Lane College,#null,#null,"Lane College,LAC,Lane",LAC,SIAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2323.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2323.png",6044.0,Jackson,TN,38301,US,35.6144446,-88.8177418,2500.0,,,,False
1000660,Lanier,#null,#null,,,,,,,,,,,,,,,,,
1000445,Laramie High,#null,#null,,,,,,,,,,,,,,,,,
1000248,La Salle,#null,#null,,,,,,,,,,,,,,,,,
1000488,Latrobe A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000159,Laureate Boat Club,#null,#null,,,,,,,,,,,,,,,,,
1000138,Lawrenceville,#null,#null,,,,,,,,,,,,,,,,,
1000339,Lawton,#null,#null,,,,,,,,,,,,,,,,,
1000568,League Island Navy,#null,#null,,,,,,,,,,,,,,,,,
1000427,Leander Clarke,#null,#null,,,,,,,,,,,,,,,,,
1000108,Lehigh A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000870,Leilahau,#null,#null,,,,,,,,,,,,,,,,,
1000932,Lewis,#null,#null,,,,,,,,,,,,,,,,,
1000083,Lewisburg A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000630,Lieutenants,#null,#null,,,,,,,,,,,,,,,,,
1000894,Lincoln,#null,#null,,,,,,,,,,,,,,,,,
1000824,Lincoln Field,#null,#null,,,,,,,,,,,,,,,,,
1000243,Lincoln High,#null,#null,,,,,,,,,,,,,,,,,
1000355,Lincoln Medical,#null,#null,,,,,,,,,,,,,,,,,
1000460,Locust Grove,#null,#null,,,,,,,,,,,,,,,,,
1000502,Logan All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000032,Lombard,#null,#null,Lombard,,,,,,,,,,,,,,,,
1000006,Long Beach State,#null,#null,"LBS,Long Beach State",LBS,,,,,,,,,,,,,,,
1000300,Longmont High,#null,#null,,,,,,,,,,,,,,,,,
1000718,Loras,#null,#null,,,,,,,,,,,,,,,,,
263,Loras College,#452d7d,#d2b888,"LOR,Loras",LOR,American Rivers,,"http://a.espncdn.com/i/teamlogos/ncaa/500/263.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/263.png",5921.0,Dubuque,IA,50118,US,42.5006243,-90.6647985,10000.0,,,,False
1000710,Los Angeles A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000750,Los Angeles Junior College,#null,#null,,,,,,,,,,,,,,,,,
1000800,Louisiana Army STU,#null,#null,,,,,,,,,,,,,,,,,
1000709,Louisiana State Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000852,Louisville Field,#null,#null,,,,,,,,,,,,,,,,,
1000615,Love Field,#null,#null,,,,,,,,,,,,,,,,,
1000790,Lowry Field,#null,#null,,,,,,,,,,,,,,,,,
1000606,Loyola Academy,#null,#null,,,,,,,,,,,,,,,,,
1000713,Loyola (Baltimore),#null,#null,,,,,,,,,,,,,,,,,
1000712,Loyola (Chicago),#null,#null,,,,,,,,,,,,,,,,,
1000033,Loyola (LA),#null,#null,Loyola (LA),,,,,,,,,,,,,,,,
1000034,Loyola Marymount,#null,#null,Loyola Marymount,,,,,,,,,,,,,,,,
1000035,Lubbock Field,#null,#null,Lubbock Field,,,,,,,,,,,,,,,,
1000682,Lynchburg,#null,#null,,,,,,,,,,,,,,,,,
1000590,MacAurthur Field,#null,#null,,,,,,,,,,,,,,,,,
1000517,Machinists Mates,#null,#null,,,,,,,,,,,,,,,,,
1000189,Madison High,#null,#null,,,,,,,,,,,,,,,,,
1000036,Manhattan,#null,#null,Manhattan,,,,,,,,,,,,,,,,
1000102,Manhattan A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000785,Manhattan Beach Coast Guard,#null,#null,,,,,,,,,,,,,,,,,
1000897,Mankato State,#null,#null,,,,,,,,,,,,,,,,,
1000145,Manual Training High,#null,#null,,,,,,,,,,,,,,,,,
1000037,March Field,#null,#null,March Field,,,,,,,,,,,,,,,,
1000038,Mare Island Marines,#null,#null,Mare Island Marines,,,,,,,,,,,,,,,,
1000609,Mare Island Navy,#null,#null,,,,,,,,,,,,,,,,,
1000352,Marine Officers,#null,#null,,,,,,,,,,,,,,,,,
1000294,Marion,#null,#null,,,,,,,,,,,,,,,,,
1000510,Marion County High,#null,#null,,,,,,,,,,,,,,,,,
1000261,Marion Sims,#null,#null,,,,,,,,,,,,,,,,,
1000039,Marquette,#null,#null,Marquette,,,,,,,,,,,,,,,,
1000463,Marshall School,#null,#null,,,,,,,,,,,,,,,,,
1000368,Marshalltown,#null,#null,,,,,,,,,,,,,,,,,
1000194,Maryland A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000204,Maryland-Baltimore,#null,#null,,,,,,,,,,,,,,,,,
1000903,Maryland-Eastern Shore,#null,#null,,,,,,,,,,,,,,,,,
1000393,Massilon A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000620,Mather Field,#null,#null,,,,,,,,,,,,,,,,,
1000841,Maxwell Field,#null,#null,,,,,,,,,,,,,,,,,
1000815,Mayport NAS,#null,#null,,,,,,,,,,,,,,,,,
1000860,McClellan Field,#null,#null,,,,,,,,,,,,,,,,,
1000345,McDaniel,#null,#null,,,,,,,,,,,,,,,,,
1000069,McGill,#null,#null,,,,,,,,,,,,,,,,,
2816,McKendree,#null,#null,"MAN,McKendree",MAN,Great Lakes,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2816.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2816.png",6047.0,Lebanon,IL,62254,US,38.6039375,-89.8073195,2000.0,,,,False
1000232,Medford A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000264,Medico-Chirurgical,#null,#null,,,,,,,,,,,,,,,,,
1000835,Melville PT Boats,#null,#null,,,,,,,,,,,,,,,,,
1000466,Memphis High,#null,#null,,,,,,,,,,,,,,,,,
1000797,Memphis Navy,#null,#null,,,,,,,,,,,,,,,,,
1000325,Mercersburg Academy,#null,#null,,,,,,,,,,,,,,,,,
1000540,Meridian,#null,#null,,,,,,,,,,,,,,,,,
1000485,Meteor A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000124,Michigan A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000149,Michigan Military Academy,#null,#null,,,,,,,,,,,,,,,,,
1000873,Midwestern Texas State,#null,#null,,,,,,,,,,,,,,,,,
1000816,Milligan,#null,#null,,,,,,,,,,,,,,,,,
1000259,Milwaukee Medical,#null,#null,,,,,,,,,,,,,,,,,
1000171,Minneapolis Boat Club,#null,#null,,,,,,,,,,,,,,,,,
1000165,Minneapolis Central High,#null,#null,,,,,,,,,,,,,,,,,
1000312,Minneapolis Eastern High,#null,#null,,,,,,,,,,,,,,,,,
1000182,Minneapolis South High,#null,#null,,,,,,,,,,,,,,,,,
1000125,Minnesota Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000516,Missouri-Kansas City,#null,#null,,,,,,,,,,,,,,,,,
1000320,Missouri-Rolla,#null,#null,,,,,,,,,,,,,,,,,
1000895,Missouri Southern,#null,#null,,,,,,,,,,,,,,,,,
1000839,Missouri Valley,#null,#null,,,,,,,,,,,,,,,,,
1000661,Missouri Wesleyan,#null,#null,,,,,,,,,,,,,,,,,
109,MIT,#null,#null,"MIT,MIT",MIT,NEWMAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/109.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/109.png",5926.0,Cambridge,MA,21613,US,42.3750997,-71.1056157,1000.0,,,,False
1000766,Moffett Field,#null,#null,,,,,,,,,,,,,,,,,
1000871,Mohawk,#null,#null,,,,,,,,,,,,,,,,,
1000388,Moline A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000403,Monroe A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000534,Montana Tech,#null,#null,,,,,,,,,,,,,,,,,
1000681,Montana Wesleyan,#null,#null,,,,,,,,,,,,,,,,,
1000115,Montclair A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000717,Montezuma,#null,#null,,,,,,,,,,,,,,,,,
1000319,Montgomery A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000798,Monticello Navy,#null,#null,,,,,,,,,,,,,,,,,
1000076,Montreal,#null,#null,,,,,,,,,,,,,,,,,
1000285,Mooney,#null,#null,,,,,,,,,,,,,,,,,
1000896,Moorhead State,#null,#null,,,,,,,,,,,,,,,,,
1000474,Morgan,#null,#null,,,,,,,,,,,,,,,,,
1000438,Morganton Mutes,#null,#null,,,,,,,,,,,,,,,,,
1000910,Morris Brown,#null,#null,MB,MB,,,,,,,,,,,,,,,
1000832,Morris Field,#null,#null,,,,,,,,,,,,,,,,,
1000490,Morris Harvey,#null,#null,,,,,,,,,,,,,,,,,
1000193,Mount Airy Deaf School,#null,#null,,,,,,,,,,,,,,,,,
1000454,Mount Carmel All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000129,Mount Hermon,#null,#null,,,,,,,,,,,,,,,,,
1000497,Mount Pleasant,#null,#null,,,,,,,,,,,,,,,,,
1000203,Mount St. Mary's,#null,#null,,,,,,,,,,,,,,,,,
1000419,Multnomah A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000040,Nashville,#null,#null,Nashville,,,,,,,,,,,,,,,,
1000558,Navy Hospital Corps,#null,#null,,,,,,,,,,,,,,,,,
1000565,Navy Reserves,#null,#null,,,,,,,,,,,,,,,,,
1000604,Navy Transport,#null,#null,,,,,,,,,,,,,,,,,
1000245,Nebraska Alumni,#null,#null,,,,,,,,,,,,,,,,,
6845,Nebraska Wesleyan,#null,#null,"NEBWS,Neb Wesleyan",NEBWS,American Rivers,,"http://a.espncdn.com/i/teamlogos/ncaa/500/6845.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6845.png",6091.0,Lincoln,NE,68508,US,40.8088861,-96.7077751,2500.0,,,,False
1000478,Nebraska Wesleyan,#null,#null,,,,,,,,,,,,,,,,,
1000253,Needham,#null,#null,,,,,,,,,,,,,,,,,
1000231,Newark A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000515,Newberry A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000275,Newburyport A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000523,New England All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000195,New Jersey A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000837,New London Submarine Base,#null,#null,,,,,,,,,,,,,,,,,
1000737,New Mexico Military,#null,#null,,,,,,,,,,,,,,,,,
1000746,New Mexico Tech,#null,#null,,,,,,,,,,,,,,,,,
1000424,New Orleans Gym Club,#null,#null,,,,,,,,,,,,,,,,,
1000570,Newport Navy,#null,#null,,,,,,,,,,,,,,,,,
1000759,Newport News,#null,#null,,,,,,,,,,,,,,,,,
1000602,Newport NTS,#null,#null,,,,,,,,,,,,,,,,,
1000164,Newton A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000416,Newton High,#null,#null,,,,,,,,,,,,,,,,,
1000200,Newtowne A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000106,New York A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000116,New York Law,#null,#null,,,,,,,,,,,,,,,,,
1000333,New York Naval Militia,#null,#null,,,,,,,,,,,,,,,,,
1000649,New York State,#null,#null,,,,,,,,,,,,,,,,,
1000041,New York University,#null,#null,New York University,,,,,,,,,,,,,,,,
1000402,Niagara,#null,#null,,,,,,,,,,,,,,,,,
1000356,Norfolk A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000480,Norfolk Blues,#null,#null,,,,,,,,,,,,,,,,,
1000688,Norfolk Fire Department,#null,#null,,,,,,,,,,,,,,,,,
1000811,Norfolk Marines,#null,#null,,,,,,,,,,,,,,,,,
1000622,Norfolk Navy,#null,#null,,,,,,,,,,,,,,,,,
1000642,Norfolk Navy Base,#null,#null,,,,,,,,,,,,,,,,,
1000639,Norfolk Navy Yard,#null,#null,,,,,,,,,,,,,,,,,
1000042,Norman Naval Air Station,#null,#null,Norman Naval Air Station,,,,,,,,,,,,,,,,
1000444,Norman Park,#null,#null,,,,,,,,,,,,,,,,,
1000518,North Alabama A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000434,North Carolina Medical,#null,#null,,,,,,,,,,,,,,,,,
1000005,North Carolina Pre-Flight,#null,#null,"NCPF,North Carolina Pre-Flight",NCPF,,,,,,,,,,,,,,,
1000754,North Dakota Teachers,#null,#null,,,,,,,,,,,,,,,,,
1000310,North Denver High,#null,#null,,,,,,,,,,,,,,,,,
1000237,North Division High,#null,#null,,,,,,,,,,,,,,,,,
111,Northeastern,#cc0001,#c2c3c0,"NE,Northeastern",NE,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/111.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/111.png",,,,,,,,,,,,
1000698,Northeastern Oklahoma State,#null,#null,,,,,,,,,,,,,,,,,
1000385,North Georgia,#null,#null,,,,,,,,,,,,,,,,,
1000210,Northwest Division High,#null,#null,,,,,,,,,,,,,,,,,
1000187,Northwestern Academy,#null,#null,,,,,,,,,,,,,,,,,
1000205,Northwestern Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000221,Northwestern Dental,#null,#null,,,,,,,,,,,,,,,,,
1000927,Northwestern (IA),#null,#null,nad,nad,,,,,,,,,,,,,,,
1000392,Northwestern (Wisconsin),#null,#null,,,,,,,,,,,,,,,,,
1000747,Notre Dame B,#null,#null,,,,,,,,,,,,,,,,,
1000282,Oak Ridge,#null,#null,,,,,,,,,,,,,,,,,
1000863,Oceana NAS,#null,#null,,,,,,,,,,,,,,,,,
1000664,Ogden A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000411,Ogden High,#null,#null,,,,,,,,,,,,,,,,,
1000043,Oglethorpe,#null,#null,Oglethorpe,,,,,,,,,,,,,,,,
1000554,Ohio Am. Corp.,#null,#null,,,,,,,,,,,,,,,,,
1000209,Ohio Medical,#null,#null,,,,,,,,,,,,,,,,,
1000457,Oklahoma City,#null,#null,,,,,,,,,,,,,,,,,
1000522,Oklahoma Mines,#null,#null,,,,,,,,,,,,,,,,,
1000735,Oklahoma Teachers,#null,#null,,,,,,,,,,,,,,,,,
1000821,Olathe Navy,#null,#null,,,,,,,,,,,,,,,,,
1000153,Olivet,#null,#null,,,,,,,,,,,,,,,,,
1000096,Olympic A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000536,Olympic Club,#null,#null,,,,,,,,,,,,,,,,,
1000623,Omaha Balloon,#null,#null,,,,,,,,,,,,,,,,,
1000323,Omaha Light Guards,#null,#null,,,,,,,,,,,,,,,,,
1000286,Onondaga,#null,#null,,,,,,,,,,,,,,,,,
1000100,Orange A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000738,Oregon College,#null,#null,,,,,,,,,,,,,,,,,
1000538,Oregon State Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000916,Oregon Tech,#null,#null,,,,,,,,,,,,,,,,,
1000537,Originals A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000074,Ottawa,#null,#null,,,,,,,,,,,,,,,,,
1000805,Ottumwa Pre-Flight,#null,#null,,,,,,,,,,,,,,,,,
1000436,Ouachita,#null,#null,,,,,,,,,,,,,,,,,
1000585,Overland Station,#null,#null,,,,,,,,,,,,,,,,,
1000715,Ozarks,#null,#null,,,,,,,,,,,,,,,,,
1000044,Pacific,#null,#null,Pacific,,,,,,,,,,,,,,,,
1000796,Pacific All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000657,Pacific Fleet,#null,#null,,,,,,,,,,,,,,,,,
1000650,Pacific (Oregon),#null,#null,,,,,,,,,,,,,,,,,
1000878,Pacific Submarines,#null,#null,,,,,,,,,,,,,,,,,
1000097,Palmyra,#null,#null,,,,,,,,,,,,,,,,,
1000220,Panora,#null,#null,,,,,,,,,,,,,,,,,
1000627,Park Field,#null,#null,,,,,,,,,,,,,,,,,
1000456,Parris Island Marines,#null,#null,,,,,,,,,,,,,,,,,
1000886,Parsons,#null,#null,,,,,,,,,,,,,,,,,
1000482,Parsons (Iowa),#null,#null,,,,,,,,,,,,,,,,,
1000143,Pastime A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000613,Payne Field,#null,#null,,,,,,,,,,,,,,,,,
1000673,Pearl Harbor,#null,#null,,,,,,,,,,,,,,,,,
1000593,Pelham Bay Navy,#null,#null,,,,,,,,,,,,,,,,,
1000587,Penn Radio School,#null,#null,,,,,,,,,,,,,,,,,
1000082,Pennsylvania Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000201,Pennsylvania College,#null,#null,,,,,,,,,,,,,,,,,
1000073,Pennsylvania Military,#null,#null,,,,,,,,,,,,,,,,,
1000367,Pennsylvania Railroad YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000191,Pennsylvania Reserves,#null,#null,,,,,,,,,,,,,,,,,
1000366,Pensacola A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000783,Pensacola NAS,#null,#null,,,,,,,,,,,,,,,,,
1000337,Peoria Socials A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000867,Pepperdine,#null,#null,,,,,,,,,,,,,,,,,
1000410,Peru State,#null,#null,,,,,,,,,,,,,,,,,
1000270,Philadelphia A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000070,Philadelphia All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000603,Philadelphia Naval Yard,#null,#null,,,,,,,,,,,,,,,,,
1000214,Philaldelphia YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000045,Phillips,#null,#null,Phillips,,,,,,,,,,,,,,,,
1000198,Phoenix A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000749,Phoenix All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000234,Phoenix Indians,#null,#null,,,,,,,,,,,,,,,,,
1000190,Physicians & Surgeons,#null,#null,,,,,,,,,,,,,,,,,
1000674,Piedmont,#null,#null,,,,,,,,,,,,,,,,,
1000133,Pittsburgh A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000389,Pittsburgh Lyceum,#null,#null,,,,,,,,,,,,,,,,,
1000177,Pittsfield A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000794,Pleasanton Navy,#null,#null,,,,,,,,,,,,,,,,,
1000807,Pomona Ordinance Base,#null,#null,,,,,,,,,,,,,,,,,
1000233,Pontiac A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000447,Porter Military,#null,#null,,,,,,,,,,,,,,,,,
1000046,Portland,#null,#null,Portland,,,,,,,,,,,,,,,,
1000218,Portland A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000450,Port Royal,#null,#null,,,,,,,,,,,,,,,,,
1000836,Portsmouth Fleet,#null,#null,,,,,,,,,,,,,,,,,
1000611,Post Field,#null,#null,,,,,,,,,,,,,,,,,
1000157,Prairie A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000582,Presidio of San Francisco,#null,#null,,,,,,,,,,,,,,,,,
1000114,Princeton A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000077,Princeton Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000174,Princeton Seminary,#null,#null,,,,,,,,,,,,,,,,,
1000704,Providence,#null,#null,,,,,,,,,,,,,,,,,
1000334,Pueblo High,#null,#null,,,,,,,,,,,,,,,,,
1000307,Pueblo YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000208,Purdue Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000047,Quantico Marines,#null,#null,Quantico Marines,,,,,,,,,,,,,,,,
1000918,Queen's,#null,#null,,,,,,,,,,,,,,,,,
1000292,Quincy A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000048,Randolph Field,#null,#null,Randolph Field,,,,,,,,,,,,,,,,
1000586,Ream Field,#null,#null,,,,,,,,,,,,,,,,,
1000049,Regis (CO),#null,#null,Regis (CO),,,,,,,,,,,,,,,,
1000531,Reina Mercedes,#null,#null,,,,,,,,,,,,,,,,,
1000160,Reliance A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000533,Richmond Blues,#null,#null,,,,,,,,,,,,,,,,,
1000791,Richmond Field,#null,#null,,,,,,,,,,,,,,,,,
1000099,Ridgefield A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000496,Riverside,#null,#null,,,,,,,,,,,,,,,,,
1000383,Roanoke,#null,#null,,,,,,,,,,,,,,,,,
1000343,Rockford High,#null,#null,,,,,,,,,,,,,,,,,
1000256,Rockford YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000765,Rockhurst,#null,#null,,,,,,,,,,,,,,,,,
1000276,Rock Island A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000669,Rollins,#null,#null,,,,,,,,,,,,,,,,,
1000647,Rooks,#null,#null,,,,,,,,,,,,,,,,,
1000151,Rush Medical,#null,#null,,,,,,,,,,,,,,,,,
1000641,Rusk,#null,#null,,,,,,,,,,,,,,,,,
1000733,Sacaton Indians,#null,#null,,,,,,,,,,,,,,,,,
1000238,Sacred Heart (Wisconsin),#null,#null,,,,,,,,,,,,,,,,,
1000050,Saint Louis,#null,#null,Saint Louis,,,,,,,,,,,,,,,,
1000920,Saint Mary's,#null,#null,,,,,,,,,,,,,,,,,
1000051,Saint Mary's (CA),#null,#null,Saint Mary's (CA),,,,,,,,,,,,,,,,
1000065,Saint Mary's (CA) Pre-Flight,#null,#null,Saint Mary's (CA) Pre-Flight,,,,,,,,,,,,,,,,
1000930,Salem,#null,#null,,,,,,,,,,,,,,,,,
1000919,Salem International,#null,#null,,,,,,,,,,,,,,,,,
1000799,Salt Lake Field,#null,#null,,,,,,,,,,,,,,,,,
1000414,Salt Lake High,#null,#null,,,,,,,,,,,,,,,,,
1000161,Salt Lake YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000792,Sampson NTS,#null,#null,,,,,,,,,,,,,,,,,
1000820,San Diego Bombers (PCFL),#null,#null,,,,,,,,,,,,,,,,,
1000745,San Diego Marines,#null,#null,,,,,,,,,,,,,,,,,
1000801,San Diego Navy,#null,#null,,,,,,,,,,,,,,,,,
1000004,San Francisco,#null,#null,"SF,San Francisco",SF,,,,,,,,,,,,,,,
1000843,San Francisco Clippers (AFL),#null,#null,,,,,,,,,,,,,,,,,
1000888,San Francisco State,#null,#null,,,,,,,,,,,,,,,,,
1000875,San Pedro A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000636,San Pedro Navy,#null,#null,,,,,,,,,,,,,,,,,
1000788,Santa Ana Field,#null,#null,,,,,,,,,,,,,,,,,
1000003,Santa Clara,#null,#null,"SC,Santa Clara",SC,,,,,,,,,,,,,,,
1000335,Savannah A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000247,S.B. Howard Park,#null,#null,,,,,,,,,,,,,,,,,
1000714,Schuylkill,#null,#null,,,,,,,,,,,,,,,,,
1000107,Schuylkill Navy,#null,#null,,,,,,,,,,,,,,,,,
1000629,Scott Field,#null,#null,,,,,,,,,,,,,,,,,
1000703,Scout Fleet,#null,#null,,,,,,,,,,,,,,,,,
1000725,Scranton,#null,#null,,,,,,,,,,,,,,,,,
1000465,Seamen Gunners,#null,#null,,,,,,,,,,,,,,,,,
1000053,Second Air Force,#null,#null,Second Air Force,,,,,,,,,,,,,,,,
1000813,Second Air Force (Colorado),#null,#null,,,,,,,,,,,,,,,,,
1000781,Second Air Force (Washington),#null,#null,,,,,,,,,,,,,,,,,
1000081,Seton Hall,#null,#null,,,,,,,,,,,,,,,,,
1000655,Sewanee Club (Virginia),#null,#null,,,,,,,,,,,,,,,,,
1000461,Sewanee Medical,#null,#null,,,,,,,,,,,,,,,,,
1000225,Shamokin,#null,#null,,,,,,,,,,,,,,,,,
1000227,Shattuck,#null,#null,,,,,,,,,,,,,,,,,
1000340,Sherman,#null,#null,,,,,,,,,,,,,,,,,
2560,Shorter,#null,#null,"SHOR,Shorter",SHOR,Carolinas,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2560.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2560.png",4015.0,Rome,GA,30161,US,34.257038,-85.1646726,6500.0,,,,False
1000357,Shreveport A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000332,Shurtleff,#null,#null,,,,,,,,,,,,,,,,,
1000170,Sioux City A.C.,#null,#null,,,,,,,,,,,,,,,,,
2894,Sioux Falls,#null,#null,"SIO,Siouxfalls",SIO,Northern Sun,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2894.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2894.png",6070.0,Sioux Falls,SD,57117,US,43.5488256,-96.7307737,5000.0,,,,False
1000266,SMTS,#null,#null,,,,,,,,,,,,,,,,,
1000898,Sonoma State,#null,#null,,,,,,,,,,,,,,,,,
1000258,South Bend A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000168,South Berwick,#null,#null,,,,,,,,,,,,,,,,,
1000519,South Denver High,#null,#null,,,,,,,,,,,,,,,,,
1000678,Southern California Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000686,Southern College,#null,#null,,,,,,,,,,,,,,,,,
1000679,Southern Methodist Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000659,Southern Military Academy,#null,#null,,,,,,,,,,,,,,,,,
3198,SOUTH FLORIDA STARS,#000000,#null,"SFX,SOUTH FLORIDA",SFX,,,,,,,,,,,,,,,
1000802,South Plains Field,#null,#null,,,,,,,,,,,,,,,,,
1000229,South Side Academy,#null,#null,,,,,,,,,,,,,,,,,
1000493,Southwestern (Kansas),#null,#null,,,,,,,,,,,,,,,,,
2588,Southwestern University,#null,#ffcd00,"Southwestern (TX),SW,SW Univ",SW,Southern Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2588.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2588.png",6118.0,Georgetown,TX,78633,US,30.6326942,-97.6772311,12442.0,,,,False
1000914,Southwest State,#null,#null,,,,,,,,,,,,,,,,,
1000786,Spence Field,#null,#null,,,,,,,,,,,,,,,,,
1000054,Spring Hill,#null,#null,Spring Hill,,,,,,,,,,,,,,,,
1000853,Squantum NAS,#null,#null,,,,,,,,,,,,,,,,,
1000503,Staats A.C.,#null,#null,,,,,,,,,,,,,,,,,
